finding_url,repository,repository_url,title,description,severity,status,detected_at,committed_at,author_email,assignee_name,assignee_email,has_patch,configured_scan_id,commit_hash,relevant_paths,resolution_reason
https://chatgpt.com/codex/cloud/security/findings/a6280f0699a88191af1335085f372bea,pc-style/warp,https://github.com/pc-style/warp,Non-owner viewers can start cloud follow-ups,"The commit adds a cloud ""Continue"" button to conversation-ended tombstones and routes submitted prompts to `submit_run_followup`. The owned-task helper correctly checks whether the current user is the ambient task creator, but that check is only used to decide whether to enable input directly. If the task is not owned by the current user, the code falls through and inserts a tombstone. The tombstone creates a cloud Continue button for any ambient `task_id` when the feature flag is enabled. Clicking it only checks that the terminal's ambient view model has the same task id; it does not check ownership, shared-session executor/edit permissions, or task follow-up eligibility. The subsequent input handler submits the prompt to the cloud follow-up API for that task id. As a result, a read-only/non-owner participant in a shared ambient session can be offered a path to send arbitrary follow-up instructions to the cloud run. If the backend endpoint authorizes based on shared access or lacks a separate creator/executor check, this becomes an authorization bypass allowing the viewer to drive cloud agent execution against another user's task/environment and potentially access or mutate resources/secrets available to that cloud agent.",medium,new,2026-05-08T04:47:19.170280Z,2026-05-03 23:50:56 -0700,zachrybai@gmail.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,23eedf45ec4a218aee57ed59835bb28075e47812,app/src/terminal/view/shared_session/view_impl.rs | app/src/terminal/view/shared_session/conversation_ended_tombstone_view.rs | app/src/terminal/view.rs | app/src/terminal/view/ambient_agent/model.rs | app/src/ai/ambient_agents/spawn.rs,
https://chatgpt.com/codex/cloud/security/findings/12337b58bb6c819198af269a4d9f79b4,pc-style/warp,https://github.com/pc-style/warp,Cancelled command output may be sent to AI after follow-up,"Before this commit, finished action results marked as cancelled were not prepended to the next user-submitted query. The new code prepends all finished results. Most cancelled result variants are ignored during API conversion, but a shell command interrupted with Ctrl-C is represented as RequestCommandOutputResult::Completed with exit code 130, and is also considered cancelled. That variant is converted to an API RunShellCommand result containing the full command output. As a result, if an AI-requested command prints sensitive data and the user interrupts it, the partial unobfuscated terminal output can still be sent to the AI backend on the next user follow-up in that conversation. The intended computer-use rejection fix only needed to preserve a safe rejected RequestComputerUse result; broadly preserving all cancelled results reintroduces data that the prior filter explicitly withheld.",medium,new,2026-05-08T04:51:16.595785Z,2026-05-01 19:03:58 -0700,danielpeng2@gmail.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,429dbf2e36a38b73adeb6bf956064828d21d1b5c,app/src/ai/blocklist/controller.rs | crates/ai/src/agent/action_result/mod.rs | app/src/ai/blocklist/action_model/execute/shell_command.rs | crates/ai/src/agent/action_result/convert.rs | app/src/ai/agent/api/convert_to.rs,
https://chatgpt.com/codex/cloud/security/findings/7ab3757cd6ac81918b864d2046eb4ba2,pc-style/warp,https://github.com/pc-style/warp,Spoofable Codex session ID can trigger transcript upload,"Codex session IDs are captured from CLIAgentSessionsModel, which is populated from PTY/terminal notifications. For Codex, the listener accepts structured warp://cli-agent notifications when present and forwards them into the session model. Terminal output is attacker-controlled in the threat model: a malicious repository, test, tool output, or prompt-injected agent can emit OSC notifications. This commit newly uses that model-provided session_id as authority for selecting a local transcript file, walks $CODEX_HOME or ~/.codex/sessions for any rollout filename ending in that UUID, and uploads the parsed JSONL to the current server conversation. The uploaded file is not validated against the current process/run, creation time, working directory, or even the SessionMeta payload id. As a result, malicious terminal output during a Codex run can cause Warp to upload an unintended Codex rollout file, such as a stale transcript whose UUID is known or a matching fake/symlinked JSONL created in the sessions tree. If the current conversation is attacker-visible, this can leak prior transcript contents, prompts, tool outputs, paths, and potentially secrets captured in transcripts.",medium,new,2026-05-08T04:51:33.024180Z,2026-05-01 13:38:02 -0700,56806227+liliwilson@users.noreply.github.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,2bdbb61c0f3cf41f07006deab5db3370a1dd44e2,app/src/terminal/cli_agent_sessions/listener/mod.rs | app/src/terminal/cli_agent_sessions/mod.rs | app/src/ai/agent_sdk/driver/harness/codex.rs | app/src/ai/agent_sdk/driver/harness/codex_transcript.rs,
https://chatgpt.com/codex/cloud/security/findings/18cc7ee7da3c8191a6678a983c228c76,pc-style/warp,https://github.com/pc-style/warp,Workspace schema cache can leak CI secrets via symlink,"The commit sets SETTINGS_SCHEMA_CACHE to `${{ github.workspace }}/.settings_schema_cache.json` and changes `prepare_bundled_resources` to use any existing file at that path as the authoritative settings schema. Because the cache path is inside the Git checkout, an attacker who can get a hidden `.settings_schema_cache.json` file or symlink into the release branch can make the first packaging invocation skip generation. Bash `-f` and `cp` follow symlinks, so a symlink to a readable CI secret that exists by bundling time, such as a GnuPG private key imported earlier in the job or another predictable credentials file, will be copied into `resources/settings_schema.json`. That resources directory is then packaged and, on publish runs, uploaded to GitHub/GCS. Even without a symlink, a committed regular file at this path silently poisons the bundled schema and bypasses the generator. The cache should be stored outside the checked-out repository in a freshly-created runner temp directory, removed before first use, and/or rejected if it is a symlink or not produced by the current job.",medium,new,2026-05-08T04:52:58.037864Z,2026-05-01 10:36:45 -0500,kevinchevalier@gmail.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,88930cf481feea5d8e796a1fb2ba129151964425,github/workflows/create_release.yml | script/prepare_bundled_resources | script/linux/bundle_install,
https://chatgpt.com/codex/cloud/security/findings/b586304858c481918ef40d1426e22ae7,pc-style/warp,https://github.com/pc-style/warp,Cloud v2 slash command restrictions are menu-only,"The commit introduces a NOT_CLOUD_AGENT availability bit and a separate cloud-mode-v2 slash command data source that omits that bit from the session context. This hides commands such as /remote-control and /export-to-file from the new cloud-mode-v2 menu. However, the canonical SlashCommandModel is still constructed with the normal SlashCommandDataSource::new, which always sets NOT_CLOUD_AGENT. The cloud-mode-v2 data source is passed only to CloudModeV2SlashCommandView. As a result, when the menu is closed and the user presses Enter on a directly typed or pasted slash command, SlashCommandModel parses the command against the non-v2 active command set and maybe_handle_enter_for_slash_command executes it with no cloud-mode-v2 availability check. This makes the new cloud-mode-v2 command restrictions bypassable outside the menu path.",medium,new,2026-05-08T05:20:19.636559Z,2026-04-29 18:48:01 -0500,40919306+abhishekp106@users.noreply.github.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,e058136c8abd6cdf501c24373e399b0fba238ac3,app/src/search/slash_command_menu/static_commands/commands.rs | app/src/terminal/input/slash_commands/data_source/mod.rs | app/src/terminal/input.rs | app/src/terminal/input/slash_command_model.rs | app/src/terminal/input/slash_commands/mod.rs,
https://chatgpt.com/codex/cloud/security/findings/a0bd9a1883908191a387d03902bab361,pc-style/warp,https://github.com/pc-style/warp,Codex prompts are exposed in process arguments,"The Codex harness writes the prompt to a temporary file, but then builds the launch command as `codex ... ""$(cat '<prompt_path>')""`. The shell expands `$(cat ...)` before execing the Codex process, so the entire prompt is placed in Codex's argv. On common desktop/server platforms, process command lines are observable via tools such as `ps`, `/proc/<pid>/cmdline`, WMI, activity monitors, or endpoint telemetry. If prompts contain secrets, private repository content, customer data, or sensitive task context, a local low-privileged user or monitoring component can capture them while Codex is running. The temp file approach would otherwise keep prompt contents off the command line; the command substitution defeats that protection. This is introduced for the new Codex harness in this commit; Gemini has a similar pre-existing pattern, but this change adds the same exposure to Codex runs.",medium,new,2026-05-08T05:16:51.458729Z,2026-04-29 17:08:28 -0700,56806227+liliwilson@users.noreply.github.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,95518310bfe4b2fe7422e3332101a3d73a227761,app/src/ai/agent_sdk/driver/harness/codex.rs,
https://chatgpt.com/codex/cloud/security/findings/b066cae814fc81918bd6817c2452c666,pc-style/warp,https://github.com/pc-style/warp,Raw git errors leaked through code review telemetry,"The new git dialog telemetry records `err.to_string()` for failed commit, push, publish, and create-PR operations and serializes it directly into the telemetry payload as `error`. The underlying git helpers build those errors from raw git stdout/stderr and gh stderr. These strings can contain user-generated or sensitive data such as repository paths, remote URLs, branch/repository names, hook output, command output, auth diagnostics, or tokens printed by tools/hooks. The event type still reports `contains_ugc()` as false for all code review telemetry, so this data is not routed or handled as UGC/sensitive telemetry. This is especially suspicious because the commit description claims the payload contains only enum kinds and a success boolean, but the actual patch uploads raw error text.",medium,new,2026-05-08T05:33:53.500027Z,2026-04-29 14:06:29 -0400,92406694+exzshao@users.noreply.github.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,acb2fc693cab1b73a25f490f41f8cdf052e4f351,app/src/code_review/git_dialog/commit.rs | app/src/code_review/git_dialog/push.rs | app/src/code_review/git_dialog/pr.rs | app/src/code_review/telemetry_event.rs | app/src/util/git.rs,
https://chatgpt.com/codex/cloud/security/findings/2b64b04eee988191a940ae348f94a603,pc-style/warp,https://github.com/pc-style/warp,CI SSH key is overexposed during release builds,"The new prepare_environment step starts webfactory/ssh-agent with WARP_CHANNEL_CONFIG_ACCESS_SSH_KEY whenever the repository is warpdotdev/warp-internal. Because this is a standalone setup step, the resulting SSH_AUTH_SOCK remains available to later commands in the job. The next step runs repository-controlled install scripts and later release workflow steps run build scripts and downloaded tooling, so any malicious or compromised code executing in those steps can authenticate with the deploy key and clone or otherwise access the private warp-channel-config repository. The exposure is broader than necessary: the key should be scoped to only the git/cargo install of warp-channel-config, then removed or the agent killed, and it should not be passed to jobs/targets that do not need to install that private repository.",medium,new,2026-05-08T05:40:03.486066Z,2026-04-28 20:34:37 +0000,danielpeng2@gmail.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,57225a80cc3584cfab64d9baf5bec1f89b95f03f,github/actions/prepare_environment/action.yml | github/workflows/create_release.yml | script/install_channel_config,
https://chatgpt.com/codex/cloud/security/findings/f5fb83371678819183f3f57dc4ba4964,pc-style/warp,https://github.com/pc-style/warp,First-commit AI diff can leak symlink target contents,"For repositories without HEAD, this commit replaces the previous failing `git diff HEAD` path with `git diff --cached` plus `git diff`, after which the existing untracked-file synthesis runs. The untracked-file synthesis enumerates `git ls-files --others`, joins each path to the repo path, and opens it with `tokio::fs::File::open`, which follows symlinks. It then reads up to 4000 bytes, formats the bytes as a synthetic diff, and the commit dialog sends that diff to `generate_code_review_content` for AI commit-message generation. A malicious newly initialized project/archive can contain an untracked symlink such as `leak.txt -> ~/.ssh/id_rsa`; opening the commit dialog with AI autogeneration enabled can upload the first text bytes of the symlink target instead of only repository file content. Similar symlink-following behavior existed for untracked files in repositories that already had HEAD, but this commit newly exposes the no-HEAD/first-commit path that previously returned an error before reaching this code.",medium,new,2026-05-08T05:35:41.142385Z,2026-04-28 19:19:25 -0400,92406694+exzshao@users.noreply.github.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,ffe93a5e6d6f519e428127a0540954bf56e3e295,app/src/util/git.rs | app/src/code_review/git_dialog/commit.rs,
https://chatgpt.com/codex/cloud/security/findings/3db886e6c0f881918f59e12f87fb8af0,pc-style/warp,https://github.com/pc-style/warp,Ambiguous MCP spawn root can execute code from wrong repo,"File-based MCP installations are keyed by a hash of the server name, JSON template, and variable values, not by the root directory where the config was found. The new spawn_root_for_installation() then maps a UUID back to that hash, enumerates every root that references the hash, sorts them, and uses the first root as the cwd. For a project-scoped MCP server with relative command/args such as `node ./mcp/server.js`, an attacker can create another discovered repository containing an identical `.mcp.json` but malicious relative files. If Warp deduplicates the two configs to one installation, toggling the file-based MCP card starts the server using whichever root sorts first, not necessarily the root the user intended. The UI also starts file-based MCPs by UUID only, so no selected root/provider is passed to the spawner. This can turn a user's opt-in for one repository's MCP server into code execution from a different repository. Project-scoped servers still require user interaction, so this is not no-click RCE, but it weakens the confirmation boundary around untrusted repository MCP configs.",medium,new,2026-05-08T05:41:58.443570Z,2026-04-28 12:15:52 -0400,varoon.kodithala@gmail.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,c9a68ca71e118c63d9ce627857a51fc02fbd574a,app/src/ai/mcp/templatable_installation.rs | app/src/ai/mcp/file_based_manager.rs | app/src/ai/mcp/templatable_manager/native.rs | app/src/settings_view/mcp_servers/list_page.rs,
https://chatgpt.com/codex/cloud/security/findings/2cba2957b9688191b90621b51daffacd,pc-style/warp,https://github.com/pc-style/warp,Remote daemon can report crashes before user consent is applied,"This commit routes the remote-server daemon through `run_internal`, which calls `initialize_app`. `initialize_app` initializes crash reporting and replays buffered pre-Sentry errors before `launch()` binds the daemon socket and before the client can send the `Initialize` message containing `crash_reporting_enabled`. The daemon only applies the client-supplied preference inside `handle_initialize`, where it uninitializes Sentry if the client disabled crash reporting. This is too late for crashes, captured errors, breadcrumbs, or other crash-reporting side effects that occur during startup or before the first successful protocol handshake. Because the local privacy setting defaults to crash reporting enabled, a remote daemon without a synced disabled preference can report data even when the connecting client has opted out.",low,new,2026-05-08T04:19:32.067246Z,2026-05-05 17:24:03 -0400,kevin@warp.dev,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,a792340801ba03b3ff0f87ca90aa275c6e665421,app/src/remote_server/unix/mod.rs | app/src/lib.rs | app/src/remote_server/server_model.rs | app/src/settings/privacy.rs,
https://chatgpt.com/codex/cloud/security/findings/ed21f67ba5988191803a09e543313f4c,pc-style/warp,https://github.com/pc-style/warp,Unsanitized PowerShell errors sent to Sentry,"When PowerShell history loading via a PowerShell command fails but the filesystem fallback succeeds, the new code sends a Sentry message with a `powershell_history` context containing `format!(""{powershell_error:?}"")`. The `powershell_error` is constructed from raw PowerShell stderr. PowerShell stderr commonly includes the full command line or exception details, including the user's history file path under the Windows profile directory, and can also include attacker-controlled stderr if the PowerShell invocation is influenced by a crafted history path. Crash reporting is enabled by default, so this can disclose local usernames, directory names, or other path-derived sensitive information to crash reporting. The code should avoid attaching raw stderr/path data to Sentry, should redact paths/user-controlled text, and should bound the captured error length.",low,new,2026-05-08T04:51:07.113475Z,2026-05-01 12:19:57 -0700,8334252+acarl005@users.noreply.github.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,1c5e3433762ac8f9c9bec6ef17224a7cda5a2b00,app/src/terminal/model/session.rs | app/src/settings/privacy.rs,
https://chatgpt.com/codex/cloud/security/findings/e1751346bfcc8191a9a845059e4490fe,pc-style/warp,https://github.com/pc-style/warp,Stale shared-session events can tear down follow-up sessions,"The commit adds follow-up shared-session attachment by closing the old Network and creating a new one while routing outbound events through current_network. However, inbound subscriptions remain registered per Network and handle_network_events does not verify that the emitting Network is still the current one before applying state changes to the shared TerminalView/TerminalModel. As a result, a late SessionEnded, ViewerRemoved, FailedToReconnect, role/context update, or input update from a replaced session can affect the new active session. In particular, ambient_session_ended clears the model's write-to-PTY sender before checking whether the ended network is still current, and ViewerRemoved/FailedToReconnect unconditionally call shared_session_ended, which marks the viewer finished and clears the active transport. This can cause state confusion and denial of service for the active follow-up cloud-agent session if a stale network event arrives after a new session is attached.",low,new,2026-05-08T05:25:06.773783Z,2026-04-29 15:24:00 -0400,zachrybai@gmail.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,ca42aacc3947bebf64a9aa01c33d9d879ecb184a,app/src/terminal/shared_session/viewer/terminal_manager.rs,
https://chatgpt.com/codex/cloud/security/findings/4c610fc3418c8191996c1e14f7658dfc,pc-style/warp,https://github.com/pc-style/warp,Harness cache migration can select Unknown harness,"The commit changes direct serde serialization for warp_cli::agent::Harness from Rust variant names such as ""Oz""/""Claude"" to lowercase names such as ""oz""/""claude"" and adds a serde fallback to Unknown. HarnessAvailabilityModel reads the cached AvailableHarnesses value from private user preferences and accepts it if serde_json parses successfully. Caches written by earlier versions contain the old case-sensitive variant names, so after this commit they can parse as Harness::Unknown rather than being rejected. AmbientAgentViewModel then treats the default Oz harness as unavailable and may select the first enabled cached entry, which is now Unknown. Later, build_default_spawn_config treats any non-Oz harness, including Unknown, as a third-party harness override and can send a config containing type ""unknown"". A successful online refresh will normally repair the state, but offline startup, refresh failures, or a race before refresh can break cloud-agent spawning for upgraded users.",informational,new,2026-05-08T03:54:43.133532Z,2026-05-08 01:08:53 +0000,40919306+abhishekp106@users.noreply.github.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,9c1df06d358d74c419516f81fdd5bb0d97a3cb3c,crates/warp_cli/src/agent.rs | app/src/ai/harness_availability.rs | app/src/terminal/view/ambient_agent/model.rs,
https://chatgpt.com/codex/cloud/security/findings/e44bc78c0ba481918aae8e5a38e803fa,pc-style/warp,https://github.com/pc-style/warp,Unbounded local curl in SCP install fallback,"The SCP fallback defines a 120-second timeout and applies it to the SCP upload and remote extraction steps, but not to the local curl download. The curl invocation only uses --connect-timeout 15, which limits connection establishment but not the total transfer duration. If the download endpoint or an intermediary stalls after connecting, the async task will wait on curl forever and the remote-server install can remain stuck instead of failing cleanly.",informational,new,2026-05-08T04:02:05.571127Z,2026-05-06 17:00:35 -0400,aloke@warp.dev,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,9c162bcaba350a4f8a95565642974d0453ba7aac,app/src/remote_server/ssh_transport.rs | crates/remote_server/src/setup.rs,
https://chatgpt.com/codex/cloud/security/findings/a3b73b6da0ec819195da21066babb6ef,pc-style/warp,https://github.com/pc-style/warp,New AI policy field breaks old cached billing metadata,"Warp stores team billing metadata as JSON in SQLite and reloads it on startup. This commit adds `is_git_operations_ai_enabled` as a non-optional `bool` to `WarpAiPolicy`, which derives `Deserialize` without `#[serde(default)]`. Any cache written by a prior client version will contain a `warp_ai_policy` object without this new field. Deserializing that old JSON will fail, and the loader suppresses the error with `.ok()`. `Team::from_local_cache` then replaces the missing billing metadata with `BillingMetadata::default()`. As a result, billing-policy decisions can be wrong while offline or before a fresh metadata fetch completes. In the changed Git Operations AI path this mostly fails closed because missing `warp_ai_policy` makes `is_git_operations_ai_enabled()` return false, so I did not find a direct security leak in the new gate. It is still an introduced compatibility/availability bug that can hide or disable billing-gated settings and can make other existing policy checks operate on defaults during startup/offline use.",informational,new,2026-05-08T04:16:09.370096Z,2026-05-05 19:25:30 -0400,92406694+exzshao@users.noreply.github.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,ba40a024df99d8788dabf2cc75b62a36ee274701,app/src/workspaces/workspace.rs | app/src/persistence/sqlite.rs | app/src/workspaces/team.rs | app/src/workspaces/user_workspaces.rs,
https://chatgpt.com/codex/cloud/security/findings/72631ea835888191aace30da720d5f64,pc-style/warp,https://github.com/pc-style/warp,Handoff pane cannot recover after snapshot upload failure,"In the new local-to-cloud handoff flow, the snapshot upload is started asynchronously when the handoff pane is opened. If that upload returns an error, the model records SnapshotUploadStatus::Failed. Failed is explicitly not considered settled, is_handoff_ready_to_submit returns false, and the input layer refuses to call submit_handoff. submit_handoff also independently returns when snapshot_upload is not settled. There is no path that resets the status to Pending or reruns upload_snapshot_for_handoff from the same pane. As a result, a transient network/auth/service failure during the background snapshot upload permanently wedges that handoff pane; the user keeps seeing the generic preparing-handoff toast and cannot submit from that pane even after connectivity is restored. The parent implementation allowed re-submission after a failed upload by treating Failed as ready and rerunning the upload on submit.",informational,new,2026-05-08T04:18:09.702689Z,2026-05-05 18:33:22 -0400,65182701+harryalbert@users.noreply.github.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,c1b1d4bf75cdbd1b3ea8bff782bdea0a3ca3ffc3,app/src/terminal/view/ambient_agent/model.rs | app/src/workspace/view.rs | app/src/terminal/input.rs,
https://chatgpt.com/codex/cloud/security/findings/4bd912d1d35081918b4135e92e4266ed,pc-style/warp,https://github.com/pc-style/warp,Handoff discovery can upload denied local files,"The new touched-workspace code derives upload candidates from `AIAgentOutputMessageType::Action` messages, not from successful action results. This means a model-controlled `RequestFileEdits` or `UploadArtifact` request contributes its path even if the user rejected it, execution failed, or it was never a write. `UploadArtifact` is a read/upload action guarded by file-read permissions, but the new code classifies it as a write and passes its path to `derive_touched_workspace`. For any such path outside a git repo, `derive_touched_workspace` only checks that the file exists and is a regular file before adding it to `orphan_files`, which the new type documents as being uploaded as raw file contents in the handoff snapshot. A prompt-injection attacker could therefore cause the local agent to request an edit or upload of a sensitive path such as `~/.ssh/id_rsa` or `../../.env`; even if the user rejects the action, starting a local-to-cloud handoff could stage that file for cloud upload. The same extractor also records every exchange working directory unconditionally, which can cause entire git roots from read-only exchanges to be snapshotted. The module appears to be newly introduced and not yet wired to a caller in this commit, but the vulnerability is in the introduced handoff discovery routine intended to drive snapshot upload.",informational,new,2026-05-08T04:21:53.743794Z,2026-05-05 12:27:33 -0400,65182701+harryalbert@users.noreply.github.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,71d61c7fdbbf60c6bc95593092f0339dc4025022,app/src/ai/blocklist/handoff/touched_repos.rs | app/src/ai/blocklist/action_model/execute/upload_artifact.rs | app/src/ai/blocklist/action_model/execute/request_file_edits.rs,
https://chatgpt.com/codex/cloud/security/findings/4b475cf81ee081918551951dbeb36aa1,pc-style/warp,https://github.com/pc-style/warp,Status updates can leave task card buttons stale,"Before this commit, every ConversationUpdated event rebuilt the management card list via get_tasks_from_model(), which recomputed each card's ActionButtonsConfig. The new handle_conversation_updated() path only calls get_tasks_from_model() when the status transition crosses the active status filter. Because StatusFilter::All never crosses membership, the default All view only calls ctx.notify(). Rendering will pick up fresh status text/icon from the model, but the existing per-card action_buttons_view keeps its old config unless get_tasks_from_model() runs. For task cards, ActionButtonsConfig::for_task() decides whether to expose cancel_task_id from display_status.is_cancellable(), so a task whose effective display status changes from Working to Done/Failed while All is active can still show and emit the stale Cancel action until another full list rebuild occurs. This appears to be a UI/state consistency bug, not a security vulnerability, assuming cancellation is authorized and validated server-side.",informational,new,2026-05-08T04:23:47.240011Z,2026-05-04 16:43:38 -0400,lucieleblanc@users.noreply.github.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,2258cd36f348aafaede5a1d280dd72e837856463,app/src/ai/agent_management/view.rs | app/src/ai/agent_conversations_model.rs | app/src/ai/agent_management/details_action_buttons.rs,
https://chatgpt.com/codex/cloud/security/findings/504fd75fd30c8191ba8ed1001463f719,pc-style/warp,https://github.com/pc-style/warp,Copy misfires with input multi-cursors and selected blocks,"TerminalView::copy now calls editor.selected_text(ctx) and copies it whenever the resulting string is non-empty. However, EditorModel::selected_text joins multiple selections with newline separators, so multiple zero-width cursors in the input can produce a non-empty string even when no text is highlighted. Since the terminal input supports multiple selections/cursors, a user with selected block(s) and multiple empty input cursors can press Copy and get newline characters on the clipboard instead of the selected block content. This is a local functional regression, not a security vulnerability.",informational,new,2026-05-08T04:33:31.689244Z,2026-05-04 11:55:07 -0700,roland@warp.dev,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,5fe273543b5bb0d870ff8f9295f090f0fb9b8d2d,app/src/terminal/view.rs | app/src/editor/view/model/mod.rs | app/src/editor/README.md,
https://chatgpt.com/codex/cloud/security/findings/8832ab64cc488191a368b3ca8fcd566a,pc-style/warp,https://github.com/pc-style/warp,Vertical drag ghost can corrupt tab handoff state,"For horizontal tabs, the drag ghost explicitly skips Draggable/DropTarget wrappers. The new vertical-tabs ghost path does not: render_tab_group_for_drag_ghost passes for_drag_ghost=true, but render_tab_group_internal still constructs a Draggable with an on_drop handler and returns it. Because the ghost chip is rendered as a topmost overlay in the target window under the cursor, a drop can be delivered to the target workspace rather than the original source/preview. The DropInto handling then calls perform_handoff on that target workspace. Since target.window_id == caller_window_id in this situation, perform_handoff takes the put-back branch intended for the original source window and may unsubscribe/remove source_tab_index from the target's tab list, then finalize may apply further source cleanup to the target. This can corrupt tab state, remove the wrong tab, leave the original source placeholder behind, or create duplicated/stale pane ownership during vertical-tabs cross-window dragging.",informational,new,2026-05-08T04:52:10.304337Z,2026-05-02 10:01:32 -0600,pei@warp.dev,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,3984e67f40bb71c8c52b4c4bd7065c30f3550c97,app/src/workspace/view/vertical_tabs.rs | app/src/workspace/view.rs,
https://chatgpt.com/codex/cloud/security/findings/d766466404fc8191a71a27199509496f,pc-style/warp,https://github.com/pc-style/warp,Preinstall check exits 1 on supported hosts,"The added preinstall check script ends with `[ -n ""$reason"" ] && echo ""reason=${reason}""`. For the normal supported path, `reason` is empty, so that test returns exit code 1 and becomes the script's exit status. `SshTransport::run_preinstall_check` treats any nonzero status as an error and discards the parseable stdout, and the manager then records the check as inconclusive (`None`). This does not appear to create a security vulnerability: unsupported hosts set a non-empty reason and still exit 0, so the compatibility gate continues to block known-unsupported glibc/non-glibc systems. The impact is primarily functional/telemetry noise: supported Linux hosts are logged as preinstall-check failures and do not populate preinstall telemetry.",informational,new,2026-05-08T04:55:05.882125Z,2026-04-30 22:17:31 -0500,aloke@warp.dev,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,e75b315534575e26a0eb5773d7b58409e75296cc,crates/remote_server/src/preinstall_check.sh | app/src/remote_server/ssh_transport.rs | crates/remote_server/src/manager.rs,
https://chatgpt.com/codex/cloud/security/findings/6e71218fa3d881919246c2b63f5b050c,pc-style/warp,https://github.com/pc-style/warp,Filtered slash sidecar can show details for the wrong item,"CloudModeV2SlashCommandView renders and accepts items using browsing_rows_filtered(..., self.section_filter), but the newly added selected_detail_data() helper uses browsing_rows(...) without applying self.section_filter. When a section filter is active, selected_idx is an index into the filtered visible row list, while selected_detail_data() interprets the same index against the unfiltered row list. As a result, the sidecar may show stale or unrelated title/description text for the selected row. This does not appear to cross a security boundary or cause command execution, authentication bypass, info disclosure, or memory safety issues.",informational,new,2026-05-08T05:14:42.858184Z,2026-04-29 19:12:34 -0500,40919306+abhishekp106@users.noreply.github.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,199cd9481e6570db2cf6d990dcdae89a807cf741,app/src/terminal/input/slash_commands/cloud_mode_v2_view.rs,
https://chatgpt.com/codex/cloud/security/findings/82c15e448ae881919735e1bc5af67cbd,pc-style/warp,https://github.com/pc-style/warp,Cloud and local agent sources share identical UI label,"AgentSource::display_name now returns ""Warp App"" for both AgentSource::Interactive and AgentSource::CloudMode. However, the agent management source dropdown still adds CloudMode and Interactive as separate filter options when the interactive conversation management feature is enabled. This can render two indistinguishable ""Warp App"" menu entries that select different filters, and metadata rows can no longer tell users whether a run came from a local interactive agent or cloud mode. This is a UI/UX correctness issue, not a security vulnerability.",informational,new,2026-05-08T05:16:54.355779Z,2026-04-29 18:39:37 -0400,65182701+harryalbert@users.noreply.github.com,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,899d966c66e4b870c2fa36b581adbc2f0fca3415,app/src/ai/ambient_agents/task.rs | app/src/ai/agent_management/view.rs,
https://chatgpt.com/codex/cloud/security/findings/2cc1a1ae7b548191839d5274598e13be,pc-style/warp,https://github.com/pc-style/warp,SSH install setting migration changes storage key,"This commit wraps the existing SshExtensionInstallMode enum in a new maybe_define_setting-generated setting named SshExtensionInstallModeSetting. Because no explicit storage_key is supplied, the settings macro derives the storage key from the new wrapper type name. The previous implement_setting_for_enum invocation used the enum name itself as the storage key: SshExtensionInstallMode. The settings trait explicitly requires storage keys not to change over time, and non-settings-file preferences plus cloud preference registration/sync use storage_key rather than the TOML key. As a result, users' existing SSH extension install-mode preference may be silently lost or duplicated under a new cloud/local key. The TOML path remains unchanged, so users already on the settings-file backend are less affected locally, but cloud sync and fallback/native preferences still use the changed storage key.",informational,new,2026-05-08T05:34:49.079273Z,2026-04-29 11:44:18 -0400,kevin@warp.dev,,,false,cc3ea75a-ca06-408f-9425-656e29912dea:github-1232532643,a19bf168cca714e44789bd895245736b35aafc61,app/src/terminal/warpify/settings.rs | crates/settings/src/macros.rs | crates/settings/src/lib.rs,
